Gene	1.D3_Contro	3.D6_Contro	5.D10_Contr	2.D3_Treate	4.D6_Treate	6.D10_Treat
1700122O11Rik	0	0	0	0	0	0
1700123I01Rik	1.7913	2.0131	2.1587	2.748	0.0154	2.1597
1700123J17Rik	0	0	0	0	0	0
1700123K08Rik	0	0	0	0	0	0
1700123L14Rik	3.5908	3.0215	5.3624	1.7478	4.1609	4.3155
1700123M08Rik	180.8692	251.6305	418.1814	204.6651	232.192	266.1101
1700123O12Rik	0.0	10.0462	4.2977	0.8348	4.1529	0.0468
1700123O20Rik	1547.1001	1477.5689	1839.0721	1422.3954	1573.1358	1748.1003
1700123O21Rik	0	0	0	0	0	0
1700124L16Rik	16.409	6.0443	2.2748	20.2319	7.3087	1.1973
1700125G02Rik	0	0	0	0	0	0
1700125G22Rik	5.5922	0.0023	2.1527	0.8717	0.0141	1.1049
1700125H03Rik	8.1986	4.029	3.2957	10.1228	3.1514	2.2353
1700125H20Rik	1.7504	1.0109	5.3373	3.6392	0.0231	6.3838
1700126H18Rik	0	0	0	0	0	0
1700128A07Rik	0.0	0.0008	3.1319	0.0	0.0048	0.0092
1700128F08Rik	0	0	0	0	0	0
1700129C05Rik	0	0	0	0	0	0
1810006J02Rik	0	0	0	0	0	0
1810007C17Rik	0	0	0	0	0	0
1810007D17Rik	0	0	0	0	0	0
1810008I18Rik	0.0	6.0372	0.0635	0.0	16.4761	7.5061
1810009A15Rik	135.0273	147.9589	188.0406	96.7962	152.0046	182.7428
1810009J06Rik	0	0	0	0	0	0
1810010D01Rik	16.425	7.0488	10.7742	9.991	3.175	4.4128
1810010H24Rik	45.7907	58.3823	81.0307	51.5432	92.5977	79.9961
1810011H11Rik	0.0	0.0015	4.1967	0.0	0.0091	2.128
1810011O10Rik	7.2778	2.0187	4.3466	8.2582	7.2585	0.0643
1810012K16Rik	9.7185	16.1123	50.5071	10.7032	36.375	28.0988
1810013A23Rik	8.288	3.0214	2.2053	4.5554	2.1052	1.1439
1810013L24Rik	5656.288	5754.2527	5386.5603	4909.673	5825.0443	5270.3728
1810014B01Rik	116.8859	140.9214	298.2322	126.6857	149.9711	385.8217
1810018F18Rik	0	0	0	0	0	0
1810019D21Rik	17.9981	12.0851	27.9738	7.0874	10.464	34.3745
1810020O05Rik	0.8326	9.041	1.1296	2.706	3.1223	0.0427
1810021B22Rik	57.453	82.5402	178.1161	62.3597	104.112	129.7183
1810022K09Rik	134.0655	158.0268	244.2127	137.6145	178.0343	215.1969
1810024B03Rik	25.9174	43.2864	99.1907	37.0194	34.4189	93.8689
1810026B05Rik	842.8986	866.61	953.5719	813.5862	750.6692	795.1224
1810026J23Rik	2844.8034	3008.4752	2632.7533	2628.3344	2637.1645	2902.3604
1810030O07Rik	2898.8016	3232.929	3413.3125	2736.1302	3032.78	2932.6817
1810032O08Rik	958.9895	1071.9424	1086.6347	1071.7858	1474.1676	1213.7223
1810034E14Rik	279.9784	332.1517	480.9768	188.2671	333.1656	432.6055
1810037I17Rik	931.0552	899.833	1507.0852	969.3601	928.7192	1777.1267
1810041H14Rik	10.823	14.0846	16.0914	6.2577	6.2828	5.4925
1810041L15Rik	0.0	0.0005	0.0062	0.0	0.0032	2.0924
1810043G02Rik	1333.6971	1387.9847	1699.5358	1117.0512	1054.6926	1268.9278
1810043H04Rik	599.6355	625.0538	1148.0685	603.2955	747.5397	1105.4161
1810044D09Rik	48.4746	70.4591	139.1765	36.9551	72.8915	96.1951
1810046K07Rik	1.8785	0.0005	0.0061	0.0	0.0032	0.0062
1810053B23Rik	0.0	0.0019	8.3501	0.0	0.0118	0.0229
1810055G02Rik	5453.6529	5607.3019	4430.8411	5294.7663	5824.0015	5933.4424
1810058I24Rik	5039.234	7164.3875	10651.8851	5262.0109	9457.4859	11572.5413
1810062G17Rik	133.1183	198.2857	343.5673	182.0484	183.2627	212.0264
1810062O18Rik	21.5485	21.1414	25.9543	26.2724	39.4848	20.6154
1810063I02Rik	0	0	0	0	0	0
1810064F22Rik	0	0	0	0	0	0
1810065E05Rik	0	0	0	0	0	0
2010001A14Rik	149.2722	174.1397	677.3983	140.219	181.229	512.4821
2010001E11Rik	0.0	1.0043	0.0031	0.0	0.0016	0.0032
2010003K11Rik	0.0	2.0084	0.0091	0.9162	0.0047	0.0092
2010005H15Rik	0	0	0	0	0	0
2010009K17Rik	11.162	3.0203	2.1943	1.7618	0.0237	0.046
2010010A06Rik	2.8102	1.0061	0.0119	0.0	0.0062	0.012
2010012O05Rik	1501.1444	1548.0247	1957.991	1505.7579	1638.7251	1794.6198
2010016I18Rik	0.0	1.0056	0.0091	1.8729	0.0047	0.0091
2010106C02Rik	6.4052	1.0117	0.0512	6.4393	4.16	3.2622
2010106E10Rik	0	0	0	0	0	0
2010107E04Rik	3187.8306	3547.972	4521.5055	3462.773	3739.6971	3824.0293
2010107G12Rik	17.1477	23.1391	15.1394	15.4045	9.4135	8.7486
2010107G23Rik	0	0	0	0	0	0
2010109A12Rik	0.0	6.0358	5.385	2.66	5.1975	7.4872
2010109I03Rik	0	0	0	0	0	0
2010111I01Rik	3408.456	4260.5824	4068.5666	3051.3647	5027.511	4415.7284
2010204K13Rik	124.1322	160.04	228.0404	174.8395	188.438	210.8876
2010300C02Rik	0.0	0.0017	0.02	1.8327	3.0885	2.135
2010308F09Rik	6.531	2.0131	1.1082	0.867	0.0153	0.0297
2010310C07Rik	3.6892	0.0023	0.0273	0.8715	2.0787	3.1966
2010315B03Rik	580.7394	595.8641	1011.8656	595.1618	818.3022	862.1092
2010320M18Rik	332.1239	424.7568	791.257	353.1973	668.3534	673.8466
2200002D01Rik	24.291	14.1008	36.636	17.1065	21.8862	38.7909
2200002J24Rik	0	0	0	0	0	0
2210010C04Rik	0.0	0.0005	0.0061	1.8855	0.0032	0.0062
2210011C24Rik	0.0	3.0297	5.5059	2.5654	13.5174	44.6884
2210013O21Rik	3078.0398	3133.2847	3568.9816	2884.7417	2849.5539	2614.6808
2210015D19Rik	695.2121	671.3477	708.1827	637.7986	717.3252	697.7388
2210016F16Rik	982.4211	1043.7601	1199.0327	1092.6415	1178.5388	1234.2593
2210016L21Rik	1532.6273	1837.8996	2361.2414	1537.4345	1837.5782	2027.195
2210018M11Rik	3818.3656	3473.4858	2895.5033	3563.4214	2627.8194	2902.4157
2210019I11Rik	0	0	0	0	0	0
2210039B01Rik	0.9205	0.0005	0.0062	0.0	0.0032	1.0607
2210404E10Rik	3.7131	2.0116	0.0224	1.8252	0.0116	0.0225
2210404O09Rik	371.8424	470.0416	603.1695	292.4981	450.8032	458.6592
2210406O10Rik	17.9036	20.1355	47.3173	23.5217	35.3446	9.8883
2210407C18Rik	0	0	0	0	0	0
2210408F21Rik	186.2803	204.3295	325.3492	171.9994	289.4117	379.519
2210408I21Rik	478.9832	531.4449	678.9543	494.6005	668.3806	783.0854
2210409D07Rik	0.0	0.0003	0.0031	0.9352	0.0016	0.0031
2210409E12Rik	0	0	0	0	0	0
2210414B05Rik	0.0	0.0005	0.0062	0.0	2.0473	0.0062
2210416O15Rik	28.6966	41.2678	78.6215	47.1568	28.1615	25.0023
2210417A02Rik	0	0	0	0	0	0
2210420H20Rik	0.0	0.0015	0.0174	1.8415	2.0653	2.1277
2300002M23Rik	0	0	0	0	0	0
2300003K06Rik	0.9111	2.0084	0.0091	0.0	0.0047	0.0092
2300005B03Rik	0.0	2.0122	0.0252	0.0	2.0759	5.2642
2300009A05Rik	280.8329	342.22	457.2927	333.3415	494.4834	457.5296
2310001H17Rik	27.2286	20.1261	20.4845	14.4575	10.4551	4.4718
2310001K24Rik	0.0	2.0076	0.0062	0.0	0.0032	0.0062
2310002D06Rik	2.7965	0.0012	0.0147	0.901	0.0076	1.0803
2310002F09Rik	0	0	0	0	0	0
2310002L09Rik	0	0	0	0	0	0
2310003N18Rik	0.0	0.0005	0.0062	0.0	2.0473	0.0062
2310005A03Rik	0	0	0	0	0	0
2310005E17Rik	0.0	0.0031	2.1745	3.6692	2.0896	6.3504
2310007B03Rik	2.7963	0.0012	0.0147	0.0	0.0076	2.1198
2310008N11Rik	162.0696	253.6268	273.3052	154.886	112.5024	58.6222
2310009A05Rik	402.3475	522.3902	1007.5149	403.9036	820.3728	1097.7681
2310009B15Rik	206.1172	225.4645	375.0172	193.77	251.9629	335.2481
2310010G23Rik	75.7262	73.4714	69.1682	66.1536	48.9718	42.2985
2310010J17Rik	84.4274	159.0342	304.6455	110.3684	188.4422	263.7884
2310011J03Rik	2388.1665	2464.9616	3044.6186	2505.1089	2745.4268	2982.3853
2310015A10Rik	370.894	520.3687	699.3908	393.1098	594.4472	463.0345
2310015D24Rik	20.4689	44.296	160.5664	17.8839	46.9029	115.4884
2310016D03Rik	0	0	0	0	0	0
2310020H05Rik	0.0	0.0003	1.0524	0.0	0.0016	0.0032
2310022A10Rik	1165.2973	1234.9935	994.7615	1132.5139	1140.0279	1188.8492
2310022B05Rik	14483.2035	19619.019	21086.6898	16353.5661	26572.4006	29342.6843
2310030A07Rik	0	0	0	0	0	0
2310030G06Rik	40.3022	45.3067	99.4583	38.7448	164.3548	179.225
2310033P09Rik	727.6577	585.7973	803.2701	651.4005	494.5852	835.039
2310034C09Rik	0	0	0	0	0	0
2310034G01Rik	64.6545	83.549	182.5063	74.147	123.8835	166.4299
2310034O05Rik	0	0	0	0	0	0
2310035C23Rik	4899.8688	4736.6643	3769.1344	4807.3748	4589.2442	3883.5866
2310036O22Rik	3911.9277	3356.7369	4462.0723	3745.4613	3407.6072	4659.0867
2310039H08Rik	1584.798	2143.8826	2873.7441	1673.2943	3100.382	2517.236
2310039L15Rik	0.9312	0.0003	0.0031	0.0	0.0016	0.0031
2310040G24Rik	0.0	9.0559	12.8449	1.6894	7.2916	13.9042
2310043L19Rik	0	0	0	0	0	0
2310043O21Rik	0	0	0	0	0	0
2310045N01Rik	1527.1967	1831.8628	2634.7668	1448.6018	2080.1489	2482.5564
2310045n01rik-mef2b	0	0	0	0	0	0
2310047M10Rik	1135.5878	1169.5704	1182.8103	901.406	1102.5459	1079.6124
2310050C09Rik	0	0	0	0	0	0
2310057J18Rik	0	0	0	0	0	0
2310057M21Rik	1225.6645	1162.526	1030.426	1151.5528	1095.2654	1117.4731
2310057N15Rik	0	0	0	0	0	0
2310061I04Rik	1128.4471	1000.4767	875.8162	937.71	950.5473	908.7115
2310061N02Rik	0	0	0	0	0	0
2310065F04Rik	0	0	0	0	0	0
2310067B10Rik	2537.7443	2762.8824	2392.7012	2400.9547	2326.9044	1739.5803
2310068J16Rik	36.0473	27.1806	34.5913	31.6884	38.4991	30.3209
2310069B03Rik	7.0088	14.0993	55.7674	16.217	19.8007	22.7211
2310069G16Rik	0.0	0.0008	0.0091	0.0	3.0679	0.0092
2310075C17Rik	0	0	0	0	0	0
2310079G19Rik	0	0	0	0	0	0
2310081J21Rik	0	0	0	0	0	0
2400006E01Rik	0	0	0	0	0	0
2410002F23Rik	1850.5884	1931.5046	1519.1683	1855.5151	2265.4349	1896.3363
2410003L11Rik	0.0	0.0008	0.0091	0.0	3.0679	0.0092
2410004B18Rik	1003.169	969.2782	1019.5923	1050.069	1087.9649	1185.5695
2410004I01Rik	0.0	1.0043	0.0031	0.0	0.0016	0.0032
2410004P03Rik	0.8949	0.0012	0.0147	0.9009	3.0789	0.0148
2410006H16Rik	4054.9458	7407.9567	6462.3583	4713.8963	12673.3277	4259.0387
2410012E07Rik	0	0	0	0	0	0
2410015M20Rik	3432.7134	4194.158	6534.6447	3372.0739	4879.7199	6494.7714
2410016O06Rik	865.4143	840.4422	770.9412	782.7566	919.2956	952.9953
2410017I17Rik	0.0	0.0005	0.0062	0.0	2.0473	0.0062
2410018L13Rik	6.4138	5.0293	1.1405	3.6217	2.1036	2.2035
2410021H03Rik	41.5206	39.2497	22.7969	61.9485	17.7645	12.0642
2410089E03Rik	6155.3348	5050.6965	3842.6624	5416.2626	3939.6217	3366.5562
2410124H12Rik	0	0	0	0	0	0
2410127L17Rik	74.7443	75.4885	61.6885	79.7573	78.076	70.3357
2410131K14Rik	1220.2232	1301.4239	1082.3311	1213.1535	1330.5328	1135.8834
2410137M14Rik	0.0	1.0079	3.18	3.729	0.0117	0.0227
2410141K09Rik	0.0	0.0003	0.0031	0.9352	0.0016	0.0031
2500002B13Rik	36.7626	44.2943	75.6092	54.3101	47.9303	108.9752
2500004C02Rik	190.7932	211.3741	430.0488	159.2997	194.7363	354.6728
2510002D24Rik	308.7452	368.3903	621.5303	365.9527	398.7692	574.2999
2510003B16Rik	7.1453	8.0546	19.2401	5.3437	9.3722	6.5489
2510009E07Rik	7645.5704	9376.6983	7735.993	6793.2942	6711.0686	6636.6697
2510039O18Rik	2643.0975	2664.2472	2291.1063	2246.8778	2549.6973	2634.0807
2610001J05Rik	3630.9536	3364.7873	4436.0968	3393.9099	3173.3573	4139.8671
2610002M06Rik	2882.6117	3077.9255	3366.8047	2937.3175	2629.8848	2487.0353
2610005L07Rik	11.7507	13.0796	6.5521	11.8212	11.438	3.3551
2610008E11Rik	4253.2486	4129.7369	4906.4243	3531.598	4053.0781	3846.7837
2610015P09Rik	696.0168	864.5982	1152.4361	790.002	836.0285	877.3135
2610016A17Rik	0	0	0	0	0	0
2610020C07Rik	237.0136	158.026	162.2081	198.4779	126.0261	150.4178
2610020H08Rik	618.7834	444.8838	581.6244	590.8062	350.9133	381.9535
2610027K06Rik	24.9941	53.35	75.6225	45.1876	74.9312	105.7706
2610028E06Rik	8.1447	8.0498	8.6066	11.9351	0.0396	2.2528
2610028H24Rik	0.0	0.0017	2.1343	0.8876	2.0691	2.1352
2610035D17Rik	315.2729	213.3876	359.9025	233.6967	206.1847	254.2349
2610035F20Rik	70.2138	60.3963	85.3658	99.8037	68.7288	57.4136
2610037D02Rik	0.0	1.0079	1.0955	2.7748	2.0725	1.0962
2610042L04Rik	0	0	0	0	0	0
2610044O15Rik8	590.7252	616.995	754.5965	459.2368	654.8542	622.0174
2610100L16Rik	0	0	0	0	0	0
2610203C22Rik	8.873	12.0836	52.3495	6.1854	2.1589	17.3013
2610206C17Rik	52.2439	53.344	38.9971	50.7375	61.3891	41.1681
2610301B20Rik	3029.3604	3745.2437	3771.1852	3000.6897	3687.6205	2699.0778
2610305D13Rik	207.0863	198.2873	196.826	294.5996	249.8467	180.728
2610306M01Rik	360.123	466.0159	592.369	325.1426	427.909	481.357
2610307P16Rik	29.7052	25.1672	37.7707	24.3924	38.4813	24.9361
2610316D01Rik	24.2449	22.1494	21.7032	27.1469	46.7595	34.5704
2610318N02Rik	0.0	0.0008	0.0091	1.8729	1.0346	0.0091
2610507B11Rik	25753.6138	26783.3962	22602.5556	23736.8217	22728.6562	22821.9922
2610507I01Rik	735.625	860.5752	1770.6564	616.8438	703.8488	1082.8021
2610524H06Rik	279.0215	371.4076	551.2762	325.1688	378.9831	531.0291
2610528A11Rik	3.5492	6.0374	8.5565	3.5747	6.2336	2.2318
2610528J11Rik	0	0	0	0	0	0
2700029M09Rik	2533.2201	2047.2598	2622.9761	2430.8407	1990.6567	3119.7029
2700038G22Rik	415.1802	368.3866	297.4184	430.4084	391.4592	391.5961
2700046A07Rik	0	0	0	0	0	0
2700046G09Rik	250.2185	259.6891	581.4144	252.6586	356.0607	382.911
2700049A03Rik	1584.9876	1404.0916	1310.4577	1693.4263	1171.2962	1471.1966
2700054A10Rik	271.9821	210.3677	290.7989	282.7157	219.706	263.9463
2700060E02Rik	2039.5939	2757.8551	3277.0521	2095.5161	3423.1482	2883.9686
2700062C07Rik	561.8916	661.2791	629.2533	558.9709	620.5059	620.9314
2700069I18Rik	142.2947	134.8741	216.0199	114.0826	96.8781	116.8893
2700070H01Rik	0.8948	2.0099	0.0147	0.0	0.0077	2.12
2700081O15Rik	8799.1639	8116.5497	7764.1524	8093.4515	9033.7707	9432.943
2700089I24Rik	0.0	0.0023	2.1533	2.756	2.0789	3.197
2700094K13Rik	3151.8509	2919.9081	4100.9107	3154.7338	2420.6528	4175.5091
2700097O09Rik	288.2318	213.3865	294.0293	230.0841	186.4105	299.5817
2700099C18Rik	942.276	516.3466	352.6158	842.8083	262.4572	550.6427
2810001G20Rik	441.1014	535.4736	872.4236	383.0628	920.2793	932.3359
2810002D19Rik	623.1362	689.463	939.4009	542.6205	635.0933	546.3632
2810004N23Rik	2678.1615	2571.6529	2804.6523	2757.9027	3173.3086	3190.0818
2810006K23Rik	629.3527	723.6901	1144.8561	696.6456	663.236	1218.9722
2810013P06Rik	781.5611	1123.2687	1162.2323	902.3475	1171.2254	831.945
2810021J22Rik	807.7939	834.4002	850.8748	718.4338	668.4274	775.6315
2810025M15Rik	866.2229	845.4805	1380.5833	965.768	911.0095	1438.6101
2810029C07Rik	72.9755	75.4856	81.0213	53.3715	46.9017	70.3027
2810032G03Rik	0	0	0	0	0	0
2810047C21Rik1	0	0	0	0	0	0
2810049E08Rik	0	0	0	0	0	0
2810403A07Rik	3896.6011	3842.8815	4616.684	3618.5908	4052.0341	4322.7081
2810403D21Rik	94.3959	148.965	200.9765	86.8088	169.6795	194.6067
2810404M03Rik	0	0	0	0	0	0
2810405F15Rik	35.2193	28.1823	17.4018	46.4544	19.8224	16.3388
2810408A11Rik	44.9017	48.3197	97.1277	47.9171	74.9339	71.3635
2810408I11Rik	297.9921	219.432	504.7663	285.3009	208.3006	644.4054
2810410L24Rik	271.088	234.521	276.7578	241.8815	236.3492	254.2187
2810417H13Rik	5143.0882	2728.6761	3551.8072	5352.9039	1369.1812	6556.3246
2810428I15Rik	2400.755	2652.173	4028.3915	2096.4124	2358.1674	3482.1112
2810429I04Rik	0	0	0	0	0	0
2810433D01Rik	38.4493	118.777	424.2299	28.7279	172.8168	192.4899
2810442N19Rik	44.0315	46.305	92.7591	44.3071	37.5363	74.5368
2810454H06Rik	108.8707	148.9622	190.1455	128.624	140.5483	99.6221
2810459M11Rik	1.7668	1.0101	0.0383	5.557	4.1398	2.1796
2810468N07Rik	0.0	0.0005	0.0061	1.8855	0.0032	0.0062
2810471M01Rik	0	0	0	0	0	0
2810474O19Rik	7038.6192	8625.8362	5224.4579	6576.7858	8050.9272	4881.026
2900005J15Rik	131.5415	90.5926	139.3976	138.7084	64.6237	116.8272
2900008C10Rik	0.0	0.0019	3.1805	0.8818	4.1117	0.0228
2900009J06Rik	17.0889	13.0903	22.642	8.9225	18.7371	26.9137
2900011O08Rik	9.9795	6.0418	7.5679	10.9714	4.1994	4.3927
2900026A02Rik	4995.1966	5328.5015	5389.8392	6161.8481	7038.967	7309.3975
2900041M22Rik	420.3925	600.8927	1054.9897	567.111	540.3732	659.8709
2900052N01Rik	0.0	0.0005	0.0062	0.0	0.0032	2.0924
2900055J20Rik	0.0	1.0043	0.0031	0.0	0.0016	0.0032
2900057B20Rik	24.3802	19.1252	8.7814	40.2033	14.6126	12.0014
2900060B14Rik	8.2063	6.0376	1.1624	9.1911	2.1183	3.2946
2900076A07Rik	193.482	266.7279	303.779	213.7237	390.334	261.8072
2900079G21Rik	0	0	0	0	0	0
2900092C05Rik	0.9312	0.0003	0.0031	0.0	0.0016	0.0031
2900092D14Rik	0	0	0	0	0	0
2900097C17Rik	1982.1033	2292.8375	1494.3038	2131.0154	1891.7127	1461.5521
3000002C10Rik	47.664	44.2924	77.7133	46.1361	65.5626	51.9527
3010001F23Rik	53.0561	67.4355	73.4754	36.9893	77.0092	74.5888
3010026O09Rik	358.3244	361.345	540.5138	404.9514	382.1174	574.2966
3100003L05Rik	0	0	0	0	0	0
3110001I22Rik	208.0177	167.0878	178.4556	209.2872	240.4706	240.0973
3110002H16Rik	1202.1441	1491.6557	1632.5561	1154.1858	1512.7318	1417.1128
3110009E18Rik	61.9702	94.6153	142.5789	93.2752	119.7011	103.8518
3110009F21Rik	0.0	3.0201	8.4673	0.0	6.1967	1.1343
3110015C05Rik	0.0	0.0008	3.1319	0.0	0.0048	0.0092
3110021A11Rik	37.7993	46.2957	43.2237	25.2402	45.7861	37.8802
3110021N24Rik	257.5358	288.8677	235.7472	318.0996	310.2214	167.807
3110035E14Rik	0.0	7.0294	4.2435	0.0	0.0155	0.0301
3110039I08Rik	17938.3561	8066.2251	7751.1914	11405.1147	4116.6754	3978.9208
3110039M20Rik	0	0	0	0	0	0
3110040N11Rik	768.9173	978.3378	1622.694	750.9504	1130.6517	1343.4675
3110043O21Rik	2541.3148	2517.2978	2348.403	2584.8814	2794.3414	2312.8486
3110045C21Rik	136.0951	74.491	108.1246	126.9126	66.6981	131.897
3110052M02Rik	512.3049	652.2227	781.6312	549.883	707.944	663.1167
3110056K07Rik	197.9472	369.3872	475.5391	184.6519	359.1652	334.2548
3110057O12Rik	325.1011	273.7769	409.6632	289.8844	269.6798	321.2829
3110062M04Rik	367.326	393.5523	652.8729	381.3591	469.5403	451.1035
3110070M22Rik	21.5212	31.2003	48.4397	17.9977	23.9717	28.1363
3110079O15Rik	1.6688	1.0151	6.5154	0.7791	15.518	20.2266
3110082I17Rik	1412.8766	1273.2501	1668.2896	1484.0169	1588.7529	2291.0103
3110082J24Rik	1.8531	2.0092	0.0119	0.0	0.0062	0.012
3110099E03Rik	31.4926	59.3639	48.512	41.7645	12.5759	4.5141
3200001D21Rik	15.3062	17.1087	20.4606	10.791	10.4486	16.2146
3300002I08Rik	46.8973	38.2488	66.8023	41.6922	22.9675	18.5409
3300002P13Rik	0.0	1.0075	0.0199	3.7413	2.0689	0.0201
3300005D01Rik	182.6541	236.5362	678.3747	136.6058	155.2059	275.8587
3425401B19Rik	689.536	1906.3475	1573.2697	1232.9	5361.4585	2989.8766
3632451O06Rik	1.7101	2.0185	6.4462	1.7265	10.3291	6.4492
3632454L22Rik	8.9785	10.0652	12.9157	16.4717	0.0492	9.7428
3830403N18Rik	95.1792	221.445	436.7314	161.9591	480.9335	777.2991
3830406C13Rik	1257.0071	1641.6314	2629.3011	1329.9181	1865.6799	2110.4597
3830408C21Rik	69.2495	42.2869	119.8788	68.7687	109.2728	111.3242
3830417A13Rik	3.4215	10.0715	15.1407	7.114	36.2476	18.3416
3830432H09Rik	0.8878	1.0071	0.0174	1.8417	0.009	2.1276
3930402G23Rik	5.4362	0.0048	2.2181	10.1772	0.0299	7.4834
4430402I18Rik	25.8882	40.2715	95.0127	43.347	64.5624	142.3824
4631405J19Rik	5.3447	6.0417	2.2581	17.5244	6.2609	5.4537
4632404H12Rik	120.4827	232.5032	278.8394	134.8413	291.4447	228.2343
4632415L05Rik	1098.554	1462.467	1537.432	1127.0014	1552.2856	1525.2528
4632427E13Rik	64.1156	58.37	32.5236	47.1282	29.2061	34.6906
4632428C04Rik	0.0	2.0178	2.2172	1.7358	4.1688	15.8433
4632428N05Rik	30.4501	47.31	98.0983	33.3805	48.9511	65.918
4732416N19Rik	7.1045	7.0521	16.136	6.2332	8.3597	24.6165
4732456N10Rik	0.0	0.0015	2.1271	0.0	4.1013	0.0176
4732471J01Rik	31.5129	29.1911	32.4323	30.7911	21.9093	42.0878
4732490B19Rik	0.0	1.0043	0.0031	0.0	0.0016	0.0032
4732491K20Rik	89.0378	115.7508	137.2643	119.5874	174.8209	80.1686
4831407H17Rik	0	0	0	0	0	0
4831440E17Rik	42.0922	120.7786	184.6064	53.2639	120.7486	118.9584
4833411C07Rik	0	0	0	0	0	0
4833412C05Rik	0.0	4.0358	4.4409	4.3912	21.767	37.3203
4833415N18Rik	8.1491	8.0495	1.1764	7.2636	4.1929	9.6611
4833417C18Rik	26.8058	35.2391	62.7115	44.2825	66.6215	135.849
4833418N02Rik	142.1755	193.2504	279.8357	135.7863	194.6829	166.6354
4833419F23Rik	0.6963	18.1244	38.7848	9.7847	47.7644	43.078
4833420G17Rik	2335.973	2516.2899	2654.3172	2173.4924	2355.0162	2419.9101
4833422C13Rik	48.6958	60.3788	50.7459	36.1909	33.3479	16.3936
4833422M21Rik	0	0	0	0	0	0
4833423E24Rik	0	0	0	0	0	0
4833427F10Rik	0.0	0.0012	2.1194	0.0	0.0077	3.1546
4833427G06Rik	144.0076	156.0132	156.8119	153.0648	257.0594	161.2114
4833428L15Rik	0	0	0	0	0	0
4833439L19Rik	3588.6043	3866.0296	4333.4136	3388.4569	3760.5252	4142.0489
4921501E09Rik	0	0	0	0	0	0
4921504A21Rik	37.8336	21.1466	39.977	28.0028	36.4407	52.8597
4921504E06Rik	0	0	0	0	0	0
4921506M07Rik	0.0	0.0005	2.0918	0.0	0.0032	0.0062
4921507L20Rik	68.5554	54.3518	48.688	65.3166	49.9869	31.5007
4921507P07Rik	3.5577	4.028	7.4959	0.8097	7.2545	5.3971
4921508D12Rik	0	0	0	0	0	0
4921509C19Rik	0	0	0	0	0	0
4921509O07Rik	2.8101	0.001	1.0738	0.0	0.0062	0.012
4921511C10Rik	1.723	8.0428	1.1499	13.026	0.029	0.0564
4921511C20Rik	0	0	0	0	0	0
4921511H03Rik	0	0	0	0	0	0
4921511I17Rik	0.0	0.0005	0.0061	1.8855	0.0032	0.0062
4921511M17Rik	0	0	0	0	0	0
4921513I03Rik	54.3342	10.0787	25.9987	52.8145	11.5335	28.1561
4921515E04Rik	0	0	0	0	0	0
4921517D22Rik	0	0	0	0	0	0
4921518K17Rik	0	0	0	0	0	0
4921524J17Rik	624.9586	515.3425	732.9999	573.4616	637.1665	718.245
4921524L21Rik	0	0	0	0	0	0
4921525O09Rik	8.9204	4.0363	22.5273	15.4514	6.2994	19.3559
4921529L05Rik	0	0	0	0	0	0
4921530L21Rik	0	0	0	0	0	0
4921531C22Rik	202.5562	238.544	336.0811	214.6875	185.3589	213.1441
4921531P14Rik	0	0	0	0	0	0
4921533I20Rik	74.7351	61.4029	82.1446	77.0149	90.5432	63.8808
4921534H16Rik	0	0	0	0	0	0
4921536K21Rik	25.3555	18.1171	18.3742	17.2023	17.7007	7.699
4921539E11Rik	0.0	2.0092	0.012	0.0	2.0571	0.0121
4922502D21Rik	0	0	0	0	0	0
4922502H24Rik	0	0	0	0	0	0
4922502N22Rik	0	0	0	0	0	0
4930401C15Rik	0	0	0	0	0	0
4930401O10Rik	0	0	0	0	0	0
4930401O12Rik	1.8059	4.0187	2.1471	0.8766	0.013	0.0251
4930402F06Rik	0.0	0.0005	0.0061	1.8855	0.0032	0.0062
4930402F11Rik	2.8252	0.0008	0.0091	0.0	0.0047	0.0091
4930402H24Rik	4363.1889	4029.0824	3789.6084	3974.7406	3199.3838	2760.7611
4930402K13Rik	0	0	0	0	0	0
4930404A05Rik	0	0	0	0	0	0
4930404H11Rik	0.8085	6.0349	10.6085	0.0	0.0288	7.4747
4930404I05Rik	35.1565	45.2826	29.2202	27.1261	31.2381	20.6554
4930404N11Rik	645.7524	554.5913	602.2062	546.3126	455.0068	549.5492
4930405A10Rik	0	0	0	0	0	0
4930405A21Rik	19.7446	21.14	38.7472	24.4605	27.0545	13.101
4930405D11Rik	0	0	0	0	0	0
4930405J17Rik	0	0	0	0	0	0
4930405L22Rik	0	0	0	0	0	0
4930405O22Rik	14.5998	11.0665	0.0859	14.6792	2.1354	4.4031
4930406D18Rik	0	0	0	0	0	0
4930407G08Rik	10.2756	2.0147	2.1779	0.0	0.0197	0.0383
4930407I10Rik	0.0	0.001	0.0119	3.7837	0.0062	0.012
4930407I19Rik	0	0	0	0	0	0
4930412B13Rik	0.8751	2.0116	0.0224	3.7294	0.0116	1.096
4930412C18Rik	49.3605	47.3178	161.8256	56.9499	86.4107	101.6154
4930412O13Rik	0	0	0	0	0	0
4930413E15Rik	0	0	0	0	0	0
4930413F20Rik	0	0	0	0	0	0
4930413G21Rik	596.2056	558.6156	518.9932	476.5134	564.2774	478.1848
4930413M19Rik	0	0	0	0	0	0
4930414N06Rik	16.3895	4.0341	8.6729	12.7571	11.4356	3.3532
4930415F15Rik	0	0	0	0	0	0
