Gene	D1_Control.	D2_Control.	D3_Control.	D4_Control.	D5.ntr	D6_Control.	D1_Treated.	D2_Treated.	D3_Treated.	D4_Treated.	D5_Treated.	D6_Treated.
Gorasp2	1031.8312	996.7346	1185.3315	1154.1863	1231.8026	1309.4189	1046.0648	1135.3036	1067.3919	1141.4518	1119.2426	1171.0482
Gosr1	586.4185	685.2148	690.7549	757.2724	728.57809999999995	699.8838	632.3405	670.7167	690.4362	748.4602	756.012	766.4779
Gosr2	1363.6061	1429.0509	1438.8837	1377.3531	1405.7525500000002	1434.152	1259.9928	1437.9071	1345.7188	1404.3762	1347.1239	1063.2313
Got1	450.9347	402.184	322.5476	230.7305	216.99585000000002	203.2612	395.8615	371.2303	314.4579	279.3841	188.9103	170.053
Got1l1	2.2508	0.8508	0.8622	1.6971	1.9190999999999998	2.1411	0.9249	3.0082	2.9407	0.8896	0.0527	1.7286
Got2	1753.2163	1429.9604	1320.6121	1034.8462	1023.2732	1011.7002	1500.3499	1625.0503	1310.5644	1094.6941	1000.6626	943.1576
Gp1ba	46.5443	32.7828	34.9003	38.3028	39.579149999999998	40.8555	36.7378	42.1162	30.2583	45.829	49.7475	42.2707
Gp1bb	10.3733	9.6349	14.2551	28.214	29.6569	31.0998	10.3037	14.777	10.7175	34.0125	37.6406	33.0018
Gp2	0.0027	0.0	0.0	0.0	0.52249999999999996	1.045	0.0	0.0	0.0	0.0	0.0036	0.0102
Gp5	6.7758	6.233	6.2914	5.9786	4.6223000000000001	3.266	3.7438	8.054	7.8271	2.6924	1.3381	5.157
Gp6	1.1649	1.7764	0.0	1.701	2.96	4.219	2.8542	0.6022	0.0	1.835	0.051	3.0571
Gp9	6.7181	3.5248	2.6403	2.4817	4.9666499999999996	7.4516	4.7188	2.7265	3.9034	4.5871	3.599	2.0529
Gpa33	5.7139	0.7773	1.6938	11.2479	9.379999999999999	7.5121	1.8318	6.3998	1.932	16.7196	5.9681	11.128
Gpaa1	698.8033	780.2818	693.4828	663.5702	536.08715000000007	408.6041	685.149	711.5498	595.7068	626.6056	597.0326	334.2462
Gpalpp1	962.4958	976.3496	1004.3392	1013.6366	988.46105	963.2855	999.8987	939.014	1062.517	1008.6178	916.3253	1079.5744
Gpam	667.0919	584.846	753.4641	915.7472	880.37450000000001	845.0018	697.3655	733.4976	748.0523	936.2922	913.8164	773.455
Gpank1	151.0376	151.8607	115.5598	129.4988	114.7594	100.02	119.6833	114.1207	98.6217	110.8257	125.7935	86.8399
Gpat2	81.8477	82.5232	101.2802	93.7178	80.748149999999995	67.7785	109.3572	74.7992	78.1179	84.2673	97.2778	83.0593
Gpatch1	309.0575	261.8107	330.6425	252.0757	255.05984999999998	258.044	310.0656	315.4768	285.1587	259.2286	249.3205	279.3123
Gpatch11	437.4958	438.4702	471.2794	426.7316	411.73040000000003	396.7292	412.7651	466.0095	488.2943	452.5543	398.8485	384.4296
Gpatch2	660.1396	542.3124	601.1926	512.7425	468.18869999999998	423.6349	643.6934	600.8942	602.5517	513.9072	515.1531	428.6234
Gpatch2l	512.4771	483.7321	496.3451	525.5802	507.37395000000004	489.1677	469.3117	474.4901	514.6571	502.9368	470.0381	426.7579
Gpatch3	110.1788	129.6942	85.0746	100.52	87.375149999999991	74.2303	103.6739	120.0639	109.3837	96.1841	64.2608	58.2567
Gpatch4	220.3421	154.4061	192.6574	121.6853	131.2807	140.8761	213.0233	215.7041	166.9914	130.0267	149.622	160.925
Gpatch8	1471.5384	1289.6555	1480.0966	1316.845	1262.0978	1207.3506	1563.4822	1532.8462	1416.0337	1361.3052	1287.8172	1411.4152
Gpbar1	18.9639	4.3561	3.4944	5.019	6.2771500000000007	7.5353	20.9152	5.5573	6.8297	3.5937	3.7097	5.4276
Gpbp1	3118.075	3132.3706	2923.4333	2730.8287	2728.6270999999997	2726.4255	3250.4047	3047.038	2955.117	2800.4881	2606.4513	2690.9656
Gpbp1l1	1477.2327	1480.5223	1400.3309	1420.781	1396.83825	1372.8955	1505.0391	1437.8531	1506.8572	1387.8684	1401.7327	1490.9128
Gpc1	2094.0982	1745.0794	1655.7177	1240.9921	1095.183	949.3739	1832.0907	1833.3871	1486.3464	1252.2598	1196.4857	988.9719
Gpc2	1173.6491	1099.8579	879.8304	693.2964	472.49484999999999	251.6933	1116.8254	1157.0881	983.4254	632.0506	509.364	310.7587
Gpc3	3217.0129	3454.5256	3805.9386	4040.1099	4351.8797500000001	4663.6496	3722.5365	3460.1161	3255.8935	3936.4717	3425.3795	3582.7201
Gpc4	258.142	489.9026	494.5083	746.2952	745.09595000000002	743.8967	415.5577	416.5011	767.61	724.6895	631.3803	624.3437
Gpc5	10.2924	5.2029	11.6161	12.7578	15.4895	18.2212	13.1901	10.5742	8.7731	10.0333	18.8351	25.7217
Gpc6	1059.0078	978.1537	887.8564	807.4453	724.66724999999997	641.8892	1437.2801	1066.2186	1210.9747	779.5565	572.2723	589.6226
Gpcpd1	725.0395	801.4852	904.0168	781.0611	874.83989999999994	968.6187	735.0602	622.0294	1026.3951	771.328	760.8488	1062.2591
Gpd1	48.7916	31.892	34.0014	27.9951	44.050849999999997	60.1066	45.2524	46.4898	26.3475	22.8152	41.5329	50.3468
Gpd1l	307.9546	289.3326	294.7437	315.1658	326.89985000000001	338.6339	284.5934	336.1572	273.4324	351.8099	302.6748	269.3609
Gpd2	386.3639	384.3215	413.0385	402.9065	378.85329999999999	354.8001	377.9001	395.323	397.4662	414.0854	344.2661	377.486
Gper1	31.8825	27.432	41.2253	45.2028	43.024550000000005	40.8463	27.2868	32.7009	57.6478	50.4485	40.3433	24.3105
Gpha2	3.4113	0.8136	2.6627	5.2022	3.6900500000000003	2.1779	5.6999	2.796	5.8794	1.7924	3.5556	0.2683
Gphb5	0.0178	0.0	0.8991	1.775	1.4214500000000001	1.0679	0.0	0.0	0.978	0.0	0.0236	2.7734
Gphn	318.2786	334.5501	356.5256	474.4841	548.43049999999994	622.3769	300.5798	294.45	345.6934	496.5547	517.3824	663.9868
Gpi1	2391.9875	2468.4284	2539.99	2392.6908	2436.9881	2481.2854	2413.522	2638.9131	2335.9655	2351.6064	2246.8047	2009.1266
Gpihbp1	20.6816	56.6818	62.6138	126.1768	200.48555000000002	274.7943	21.5792	36.6776	61.5008	94.3434	145.7354	174.4491
Gpkow	455.7471	531.6518	677.3861	519.5579	516.73440000000005	513.9109	502.2871	595.1673	632.8285	580.8084	487.8851	612.4679
Gpld1	537.6274	520.0128	610.9412	694.1285	1020.00125	1345.874	568.2209	620.5892	569.3211	752.0802	1614.8254	1529.8646
Gpm6a	43.3059	54.974	44.7056	95.5752	93.441849999999988	91.3085	35.7448	40.3812	51.7438	101.8083	86.4988	80.8715
Gpm6b	138.8506	251.9609	409.439	503.5092	572.60159999999996	641.694	233.6523	215.858	415.0447	504.8239	517.3376	599.8066
Gpn1	813.4823	757.2018	628.9515	547.6563	480.81560000000002	413.9749	818.0729	675.8446	640.6359	552.3789	490.2912	290.3301
Gpn2	123.7022	100.3411	96.7878	94.5771	85.468249999999998	76.3594	83.8661	105.0491	74.2093	75.0847	59.5038	56.4883
Gpn3	352.1851	327.5614	270.547	286.1899	276.41575	266.6416	325.15	319.7554	258.7841	268.3934	261.1759	225.5344
Gpnmb	22.902	41.6597	37.556	82.0202	76.4495	70.8788	19.7103	42.6817	44.9141	64.1813	59.2729	68.7711
Gpr1	12.3829	8.8865	7.1397	8.5204	8.5594999999999999	8.5986	9.4362	10.8593	6.8284	2.6656	6.0221	6.9694
Gpr101	0.0318	2.7292	6.5453	0.0	0.0091000000000000004	0.0182	0.9314	1.4282	0.9724	0.0	0.0425	0.1241
Gpr107	957.9592	1027.841	964.0047	1237.7482	1062.8986500000001	888.0491	981.9868	991.8472	1016.6135	1191.8767	1115.6248	762.0576
Gpr108	385.2503	383.4154	371.7781	496.6781	482.6943	468.7105	347.7225	398.1356	368.1605	452.5694	529.202	303.4595
Gpr119	0.0079	0.9135	0.9202	0.0	0.52680000000000005	1.0536	0.0	0.0	0.0	0.0	0.0105	0.0299
Gpr12	2.2353	1.7865	0.0	0.8126	0.95030000000000003	1.088	1.893	2.2314	1.9571	0.8962	0.0455	1.6778
Gpr132	5.4635	1.7719	1.7895	0.0	1.0710500000000001	2.1421	0.9244	0.5945	0.9696	0.8888	3.4403	0.158
Gpr135	11.3348	7.9431	8.9354	12.8542	9.1441999999999997	5.4342	12.2744	8.4729	13.688	10.0752	7.2171	8.6497
Gpr137	198.9199	228.9907	267.925	263.2541	225.18119999999999	187.1083	201.6525	253.3816	238.2848	266.6147	240.9274	184.8842
Gpr137b	126.0546	94.0529	81.4667	109.9007	98.508800000000008	87.1169	133.8689	116.4024	104.4931	94.3337	99.7251	74.986
Gpr137b-ps	270.379	224.5538	241.0191	215.4753	206.66059999999999	197.8459	274.2744	241.2274	246.1013	203.344	166.3071	193.245
Gpr137c	82.897	91.5081	71.6718	56.9867	53.787050000000001	50.5874	94.2915	74.9545	69.3341	71.4522	53.5366	54.5963
Gpr139	0.0053	0.0	0.0	0.0	0.0015499999999999999	0.0031	0.0	0.7802	0.984	0.0	0.0071	0.0201
Gpr141	1.261	2.5689	2.6014	9.4749	14.81035	20.1458	1.832	0.4206	0.0	11.0887	8.2402	13.9802
Gpr142	1.1084	0.0	1.8601	0.868	0.43769999999999998	0.0074	0.9507	0.0	0.0	0.0	0.0171	0.0489
Gpr143	2.3188	1.7189	3.5876	5.2	5.7876000000000003	6.3752	2.8154	1.2486	3.9096	3.6696	2.4312	1.9661
Gpr146	35.3611	37.1751	51.931	64.7764	66.238050000000001	67.6997	45.201	40.4443	62.5046	56.7893	68.7541	100.1378
Gpr149	2.4664	2.4975	11.524	71.4289	47.015099999999997	22.6013	2.7428	7.444	19.5177	52.4464	36.6046	50.7577
Gpr15	0.0054	0.0	0.9264	0.0	0.0015499999999999999	0.0031	0.0	0.0	0.0	0.9412	0.0071	0.0201
Gpr150	0.0129	0.9014	0.909	0.0	1.0467	2.0934	0.0	0.0	0.0	0.9273	0.0171	0.049
Gpr151	44.2679	32.7967	31.3068	45.2091	39.816900000000004	34.4247	48.0996	33.4359	42.9757	36.6311	35.6466	29.1879
Gpr152	1.1837	1.7541	2.7043	1.6716	0.84950000000000003	0.0274	2.8392	1.3329	1.9503	3.7121	2.3702	3.1864
Gpr153	251.3547	381.5145	540.1516	1185.0573	1290.1721499999999	1395.287	309.0231	346.3843	582.9967	1169.9651	1492.5955	1133.0287
Gpr155	105.8239	136.6191	184.5741	192.542	210.19800000000001	227.854	93.2286	142.5593	194.3449	183.2263	200.5127	239.5856
Gpr156	17.0274	9.6738	17.9461	17.0566	14.461449999999999	11.8663	17.9208	20.1498	15.6238	18.3487	8.4774	15.304
Gpr157	54.705	62.0163	91.3521	104.7769	145.82659999999998	186.8763	56.4788	61.7845	81.0421	110.8649	126.8724	167.9241
Gpr158	2.2316	1.7897	0.8724	0.0	2.1027499999999999	4.2055	1.8946	0.0	0.0	0.8979	0.0438	2.9851
Gpr160	19.5279	18.4628	36.6172	84.4389	109.29679999999999	134.1547	14.9853	18.8151	28.289	81.5847	155.8938	123.4848
Gpr161	400.9667	312.4609	324.3642	304.1115	226.28395	148.4564	318.5524	369.1585	296.8803	265.6466	207.8504	159.8921
Gpr162	327.2426	292.0017	331.5166	368.0586	267.93090000000001	167.8032	285.5381	305.4004	333.0172	332.5597	348.8744	230.6486
Gpr165	27.2048	24.8805	31.4604	11.7745	12.37185	12.9692	39.6947	33.9071	9.7386	12.7469	9.7086	25.203
Gpr17	100.0981	122.4539	157.7283	144.8269	131.55785	118.2888	116.8349	137.0031	148.4446	158.521	136.4968	132.0843
Gpr171	20.5421	13.1835	17.8298	30.6939	34.129999999999995	37.5661	30.1658	17.588	18.5362	31.1672	43.6528	43.0887
Gpr173	178.2626	146.4895	130.8032	141.4279	113.75184999999999	86.0758	147.0353	121.2424	163.1042	97.9632	109.2824	90.2747
Gpr174	2.3313	3.5377	3.5731	5.1719	4.7319499999999994	4.292	0.9019	1.2261	3.9062	4.5987	3.58	7.6626
Gpr176	38.503	23.9261	45.8712	16.9029	21.359499999999997	25.8161	35.8535	24.1675	20.4935	24.7109	21.4655	19.1071
Gpr179	21.746	34.5605	35.7928	46.0245	46.119200000000006	46.2139	29.1693	16.0135	29.2789	47.661	74.3858	79.564
Gpr18	36.3816	24.7568	25.8999	34.0285	35.295400000000001	36.5623	39.5858	29.8101	24.3939	56.9091	39.1585	63.0932
Gpr180	360.2602	434.0624	386.1345	419.1002	432.08085	445.0615	399.5818	343.1111	375.0	403.9975	454.5055	305.0906
Gpr182	13.7445	23.0932	18.7812	20.4208	20.962600000000002	21.5044	29.2633	16.9811	18.5469	19.2148	23.7004	26.7182
Gpr183	89.7911	64.7009	55.4373	86.8481	105.7445	124.6409	83.8563	63.977	76.1603	90.6827	113.8338	165.9675
Gpr19	67.9791	47.9532	41.1924	38.2769	41.713949999999997	45.151	44.2925	34.0813	52.7467	32.0043	36.8753	34.2437
Gpr20	18.9793	6.163	5.3132	5.0138	7.8636499999999998	10.7135	15.1688	7.0567	6.8286	3.5915	3.7144	5.4485
Gpr21	55.7568	40.7103	60.8843	69.8416	74.150049999999993	78.4585	86.7389	47.5676	57.6063	65.943	82.9916	110.5606
Gpr22	73.961	77.1481	114.7173	91.0988	91.787549999999996	92.4763	105.5563	80.4718	97.6548	92.5041	102.0709	161.2507
Gpr25	0.0516	2.6699	5.5038	4.3699	2.7381500000000001	1.1064	0.9154	2.9008	4.9052	0.8758	0.0691	0.2067
Gpr26	0.0027	0.9277	0.0	0.0	0.00080000000000000004	0.0016	0.0	0.0	0.0	0.0	0.0036	0.0102
Gpr27	30.7697	56.9189	44.8168	52.9193	38.323750000000004	23.7282	35.7907	53.7445	46.8832	36.6172	36.8496	24.3619
Gpr3	1.2061	3.5683	0.8333	1.6379	2.95425	4.2706	3.783	3.6226	3.9128	0.8663	5.7594	1.9225
Gpr31b	0.0129	0.0	0.0	0.8678	1.48065	2.0935	0.0	0.0	0.0	0.9272	1.1461	0.0491
Gpr33	0	0	0	0	0	0	0	0	0	0	0	0
Gpr34	35.3486	39.8618	48.3457	57.9409	56.92165	55.9024	47.0981	36.1426	54.6874	50.365	71.065	95.0284
Gpr35	8.1631	8.7022	7.9012	33.1586	74.948899999999995	116.7392	9.3361	13.8668	4.8462	39.3905	77.8178	106.5412
Gpr37	10.3921	20.3613	35.9462	35.9305	31.3992	26.8679	10.2956	20.5616	29.3057	36.7384	13.2477	31.7505
Gpr37l1	0.0054	0.0	0.0	0.0	0.0015499999999999999	0.0031	0.9601	0.0	0.0	0.9412	0.0071	0.0202
Gpr39	3.4153	1.7173	3.5851	1.6236	4.0006500000000003	6.3777	5.6971	2.7868	1.9425	5.5546	2.4341	0.2744
Gpr4	49.9663	42.5839	38.4822	43.4209	37.328650000000003	31.2364	56.5817	46.3921	45.8991	46.725	50.9804	35.9132
Gpr45	5.6453	5.3473	8.1771	6.0221	4.1088000000000005	2.1955	4.7124	8.9628	3.9012	0.0	0.1083	2.0855
Gpr50	1.2908	5.2219	13.4814	19.8379	16.888850000000001	13.9398	0.8753	2.5081	21.5314	20.3009	11.8497	7.1961
Gpr52	14.8144	12.3588	18.8359	17.0313	14.986000000000001	12.9407	16.9611	14.8987	20.5181	15.5552	17.7916	21.6203
Gpr55	0.0347	0.8585	0.8694	0.0	2.6229499999999999	5.2459	0.9289	0.0	0.9714	1.8412	3.4135	1.684
Gpr6	0.0054	0.0	0.0	0.8932	0.97135000000000005	1.0495	0.0	0.0	0.0	0.0	0.0071	0.0202
Gpr61	9.105	7.0472	10.7745	9.3618	8.98855	8.6153	12.2819	9.2558	13.6914	5.4348	8.3533	7.0779
Gpr62	22.5646	6.9893	13.4187	17.9586	13.842500000000001	9.7264	18.8838	20.9707	7.7915	17.4389	10.7831	8.9685
Gpr63	25.0218	27.5227	32.3073	20.3591	18.810400000000001	17.2617	32.0704	21.2662	30.2813	20.1049	21.4517	38.1905
Gpr65	9.3031	21.164	25.875	47.7211	72.64855	97.576	10.2767	10.251	19.5012	52.2518	96.6991	95.9061
Gpr68	5.6127	2.6192	1.7301	5.1678	4.20465	3.2415	2.8079	1.9808	1.9405	0.8555	5.8276	10.4102
Gpr75	18.2112	24.0167	19.7052	10.9317	11.944849999999999	12.958	24.5326	16.2885	31.2825	13.683	19.0145	23.4405
Gpr82	63.6975	48.7126	59.0677	69.8098	83.792000000000002	97.7742	61.2256	54.0092	58.5797	80.6275	84.2193	145.3682
Gpr83	4.6812	5.217	9.8219	15.4297	18.399050000000003	21.3684	3.7058	4.6959	11.7187	20.2869	7.2501	20.8904
Gpr84	0.0429	3.6281	1.7835	2.5912	2.3688500000000001	2.1465	1.8822	0.5835	1.9527	1.8268	2.3511	0.1697
Gpr85	154.4744	187.426	160.4378	93.5812	84.996949999999998	76.4127	145.1481	194.5062	167.9897	85.1179	95.0914	50.095
Gpr87	12.7272	48.6236	64.334	330.6869	463.48329999999999	596.2797	14.981	51.5978	81.0191	319.8118	507.267	473.2433
Gpr88	8.1565	35.5106	40.3613	41.8179	40.783950000000004	39.75	12.1724	24.0492	45.9192	48.6438	34.4241	38.7254
Gpr89	340.9036	327.5097	305.4804	375.6829	366.30100000000004	356.9191	323.238	360.4008	344.7312	318.783	344.195	282.9644
Gprasp1	3404.3968	3610.8391	3680.575	2492.2872	2182.0410000000002	1871.7948	3800.8053	3481.0131	3614.3202	2614.5031	2146.0259	1688.0476
Gprasp2	932.9151	1032.3315	1126.2702	882.4527	657.36845000000005	432.2842	1023.4857	999.8279	1154.3323	868.4487	702.7491	510.1888
Gprc5a	4.7109	2.5127	13.402	15.3169	22.63195	29.947	5.5865	6.8194	10.7264	16.4944	36.2196	30.6943
Gprc5b	517.0709	495.2379	533.956	673.8491	566.47595000000001	459.1028	520.197	523.6986	516.6015	786.105	690.6492	435.3953
Gprc5c	856.5789	599.1492	606.5682	493.1333	387.98905000000002	282.8448	756.8172	774.56	580.087	505.657	358.6254	285.207
Gprc5d	0.0131	0.0	0.0	0.8675	0.96439999999999992	1.0613	0.0	0.0	0.9801	0.0	0.0173	2.7035
Gprc6a	1.145	0.0	0.0	3.5766	2.84985	2.1231	1.9004	0.0	0.0	0.9036	1.1955	1.6237
Gprin1	104.1733	55.0343	67.2631	41.648	30.553450000000002	19.4589	100.9843	67.9899	48.8223	33.8166	25.1585	14.5802
Gprin2	20.6575	39.8367	37.5233	58.744	72.337400000000002	85.9308	28.1969	35.3653	35.131	65.0483	175.7964	97.1002
Gprin3	21.7361	26.5348	50.2414	52.077	50.207999999999998	48.339	23.5034	25.4328	36.127	52.2849	35.6616	58.3955
Gps1	746.5138	876.181	654.0319	628.6083	556.22514999999999	483.842	577.6803	741.5286	625.005	660.506	691.9201	337.649
Gps2	527.2144	545.9256	443.4674	417.3282	432.28774999999996	447.2473	505.1447	585.3413	480.4757	414.96	409.5479	315.4078
Gpsm1	1487.2778	1030.5029	1042.8686	962.4974	840.35854999999992	718.2197	1245.906	1176.814	924.8092	836.347	972.0915	795.8516
Gpsm2	1144.3528	1176.0269	1180.8002	1484.7177	1604.5455499999998	1724.3734	1076.2018	1180.8678	1222.6648	1562.8919	1538.1292	1490.7579
Gpsm3	27.2981	17.6486	33.1816	35.8564	36.716099999999997	37.5758	25.4254	26.3247	27.3397	27.4679	35.5119	20.778
Gpt	155.6713	116.2018	117.3007	168.6997	169.80619999999999	170.9127	148.8969	162.0321	113.2661	134.6374	185.0385	164.0146
Gpt2	1119.2241	1073.148	917.4213	945.4841	829.15965000000006	712.8352	1065.888	1063.3263	930.6736	996.7179	915.1147	658.9232
Gpx1	1398.8456	1688.2707	1244.4078	1549.4423	1591.2337499999999	1633.0252	1259.0417	1461.4178	1319.3462	1542.7153	1580.8821	1147.8232
Gpx2	1.1792	6.4279	0.0	0.0	0.55020000000000002	1.1004	0.9199	3.7684	4.9102	1.8222	0.061	0.1814
Gpx2-ps1	14.5964	6.1575	5.3087	8.5123	6.96685	5.4214	7.5257	11.6018	6.8274	9.169	4.8768	11.4699
Gpx3	157.0559	119.6259	112.7023	1652.9205	950.69534999999996	248.4702	214.7711	186.4564	118.1238	2247.632	4028.1632	268.5271
Gpx4	546.6003	814.0714	467.6202	611.6127	619.18425000000002	626.7558	484.3735	563.7064	477.5334	533.1466	638.487	469.1525
Gpx5	0.008	0.0	0.0	0.0	0.52685000000000004	1.0537	0.9566	0.0	0.0	0.0	0.0106	1.4087
Gpx6	9.8926	5.4084	0.0	0.7546	1.4653499999999999	2.1761	5.7028	2.8057	0.9623	0.0	3.5498	3.3886
Gpx7	386.4063	447.3519	380.7282	517.9632	524.50565000000006	531.0481	357.1423	326.6073	405.2724	556.1316	513.8353	364.212
Gpx8	939.8052	1239.1355	965.7808	1220.673	1198.3989999999999	1176.125	929.1946	998.2277	1007.8199	1152.4582	1072.9539	1135.4843
Gramd1a	1602.1031	1350.0761	1241.7685	1379.9648	1041.57745	703.1901	1399.509	1402.3155	1130.8686	1250.4727	1154.8682	621.9775
Gramd1b	132.9154	116.2614	152.386	99.5859	98.729399999999998	97.8729	151.7704	116.2776	131.8432	107.1549	92.6975	101.8503
Gramd1c	66.1375	73.4845	128.8804	182.1644	414.4932	646.822	78.1262	80.169	135.7151	180.4012	425.7096	773.7496
Gramd2	9.1632	8.8096	12.5404	15.3995	16.272500000000001	17.1455	10.3454	11.3561	5.837	15.6145	13.0462	14.9896
Gramd3	208.0709	242.2468	278.6056	233.2904	355.25	477.2096	238.3937	272.4907	251.9441	255.5487	355.9811	502.9529
Gramd4	501.1828	579.5976	602.0735	603.0803	539.15435000000002	475.2284	539.9887	624.4339	679.7069	630.2891	631.3832	475.9265
Grap	29.7555	41.5658	40.1739	73.1677	153.58595	234.0042	53.6552	36.6922	49.7779	84.2578	198.7341	159.2982
Grap2	30.4819	9.6508	12.4665	19.6011	21.605499999999999	23.6099	30.2404	8.9684	9.7426	11.8423	24.7928	21.7842
Grasp	180.793	312.4997	269.6843	305.8675	276.03755000000001	246.2076	167.6937	272.6207	244.139	286.76	294.2802	230.3987
Grb10	19681.1209	17361.5892	17284.4521	12070.7556	11065.1798	10059.604	19575.9012	18063.9535	15665.2526	12533.9785	9583.0292	8919.2016
Grb14	43.1922	35.4454	38.4884	29.6908	50.2607	70.8306	35.7828	29.0103	39.0555	53.1772	50.965	50.5309
Grb2	445.4502	417.1468	465.8942	378.1272	405.16044999999997	432.1937	448.5872	476.7175	542.9898	359.976	427.3088	467.0225
Grb7	70.5325	68.2722	83.2996	87.7232	107.2467	126.7702	82.9194	72.6342	77.1401	75.0814	130.3118	89.7074
Grcc10	782.8884	972.0574	648.6328	707.845	662.48464999999999	617.1243	702.098	761.4643	667.9739	635.7456	605.3846	455.9012
Greb1	609.5487	295.6358	234.7185	124.1718	93.864149999999995	63.5565	506.2713	323.5182	204.0925	126.3147	91.6755	73.8969
Greb1l	709.032	629.3018	625.353	661.0046	570.27274999999997	479.5409	669.1203	650.7964	675.7933	678.8387	518.7709	624.5333
Grem1	398.6318	195.1932	145.9163	234.199	262.76080000000002	291.3226	308.1998	199.614	147.4359	296.8476	249.2713	337.8595
Grem2	129.7299	191.6218	228.4053	357.016	401.52120000000002	446.0264	121.4888	184.5452	203.1091	405.0227	380.797	403.5802
Grhl1	90.0115	180.8733	267.7129	1115.1335	1525.5230999999999	1935.9127	79.0614	158.6211	395.4803	1169.0276	1913.6815	1990.5328
Grhl2	343.3001	455.2989	514.2621	521.299	556.81950000000006	592.34	321.3035	464.4529	511.7241	563.4179	662.1256	642.5959
Grhl3	220.6811	568.8546	628.8744	1099.8156	1205.6397999999999	1311.464	230.7941	432.7841	624.015	1170.8743	1610.0265	1053.7572
Grhpr	143.2618	170.3955	171.9997	202.7712	205.6541	208.537	146.9843	176.9363	180.6651	196.0598	182.7841	189.4848
Gria1	27.5095	116.147	236.5709	385.421	292.15985000000001	198.8987	45.137	74.4841	227.5489	386.8251	292.922	221.553
Gria2	424.0443	593.6927	691.5841	1532.6786	1219.4908499999999	906.3031	505.0634	552.7098	897.4694	1370.5966	1444.1188	1209.4086
Gria3	381.9605	390.4228	612.7995	724.0734	845.76780000000008	967.4622	492.8425	444.309	600.5881	707.2444	761.8859	950.1135
Gria4	175.2246	167.566	323.3011	966.1948	1047.4173499999999	1128.6399	181.7898	163.6359	263.6412	923.5496	1180.4024	1218.007
Grid1	44.4851	46.91	107.5742	128.8173	103.1251	77.4329	47.0528	69.0443	118.1879	122.8501	78.3958	111.2041
Grid2	22.9217	36.275	57.317	85.3363	97.4131	109.4899	19.7036	38.976	34.1542	89.8842	85.2602	87.2216
Grid2ip	4.7075	15.0834	12.5014	16.2	19.349299999999999	22.4986	9.3792	10.5154	8.7694	16.5022	22.3619	26.0151
Grifin	1.1209	0.0	0.0	0.0	0.53405000000000002	1.0681	0.0	0.6985	0.9779	0.0	0.0238	4.0076
Grik1	18.3269	33.7205	55.7216	25.4578	24.58315	23.7085	36.7628	37.1587	44.9408	16.3906	21.5291	56.3789
Grik2	61.4669	66.4995	128.2655	102.2903	83.423249999999996	64.5562	84.8132	80.5765	101.575	110.9144	57.136	69.7511
Grik3	32.0335	96.7175	165.0211	142.393	114.2201	86.0472	28.1783	81.1597	190.4882	154.9313	89.1031	80.0094
Grik4	116.7932	81.7006	95.0637	52.7064	35.014299999999999	17.3222	118.855	111.0617	83.9962	45.7262	27.5644	18.0092
Grik5	559.087	536.978	576.0868	607.356	496.68914999999998	386.0223	598.4401	588.7283	649.4317	618.3826	573.2647	465.7609
Grin1	3.3918	0.0	3.6062	1.642	2.9545500000000002	4.2671	1.8646	1.2781	1.9455	2.7412	5.7491	4.7029
Grin1os	1.136	0.0	0.0	0.0	1.5751999999999999	3.1504	0.0	0.0	1.9624	2.8198	1.1832	0.0941
Grin2a	2.3449	0.799	10.9801	6.0356	6.2209500000000002	6.4063	0.8981	1.9541	6.8535	4.5837	2.4674	2.0646
Grin2b	2.4593	6.9565	25.136	19.5684	37.569499999999998	55.5706	7.4675	6.7592	15.6119	21.9959	23.6814	39.1266
Grin2c	191.7079	12.2564	28.5799	6.577	8.721350000000001	10.8657	158.7992	36.2603	8.7523	4.4477	6.2267	6.1209
Grin2d	23.9459	29.2658	34.9649	30.6474	30.91525	31.1831	25.416	26.2742	27.3355	24.6875	37.8946	51.3661
Grin3a	396.5176	224.4576	366.4578	330.4806	300.18574999999998	269.8909	459.0151	320.3435	288.079	361.8704	365.524	294.7443
Grin3b	51.2057	59.4485	67.2102	71.6012	61.085450000000002	50.5697	56.5272	62.0603	55.6568	74.2419	75.8622	56.0699
Grina	311.4809	354.0759	545.6749	512.8219	569.22164999999995	625.6214	303.4019	398.0553	487.3136	513.9523	550.6157	430.0199
Grip1	327.2436	271.5653	347.6588	298.1105	260.35575	222.601	330.798	329.7261	325.2026	287.6351	289.6365	301.2988
Grip1os1	6.8423	4.3632	6.2397	11.1983	9.3631499999999992	7.528	3.7255	1.8424	4.8695	4.5272	15.0953	15.6468
Grip1os2	13.6772	6.9811	17.0384	12.7133	14.951000000000001	17.1887	12.2232	6.0894	11.706	20.205	11.9648	41.3259
Grip2	14.8465	21.3227	29.6942	18.721	15.83855	12.9561	10.3099	13.3547	31.2841	25.711	20.1696	10.777
Gripap1	412.4778	379.8765	433.6575	372.2041	361.89134999999999	351.5786	432.5815	448.2319	389.6516	367.3333	339.5296	367.4022
Grk1	0.0397	0.0	0.0	0.8005	0.94730000000000003	1.0941	3.8199	4.667	0.9697	0.0	2.3387	4.3843
Grk4	65.985	53.1501	69.8357	89.4663	85.58905	81.7118	74.4329	71.961	79.0989	71.4215	87.8051	152.2922
